Best_dup0,EW_dup0
29122.062858873633,1.1434679807270443
33720.14536366119,1.1469053725291076
34344.6424557962,1.1429870977577923
35657.29469045673,1.1412649971971704
36266.67785671663,1.1386289920716997
37702.83829984262,1.1316811412192445
41671.43905928405,1.129752253585211
43655.832987287155,1.1322634417888744
44958.95960195767,1.1331041473944028
46207.91949970005,1.1227022513213223
46868.23066935076,1.0926861829087737
51801.58062960662,1.1293112026162375
53296.05623077077,1.1276893862502582
58141.20070271015,1.1452791479464
59624.96414464331,1.1497031067884396
61875.21029146215,1.1510869022222492
72187.95159074015,1.1607147849202533
77344.33697286673,1.169923122213954
79922.22372417239,1.165735447393718
82500.51466151419,1.165921317434497
86002.66150889547,1.1692231418320649
89504.68988553771,1.1615319270482523
108684.6498811096,1.1692199778142818
117044.67314996455,1.173082301140995
120651.98997644646,1.17207866406113
126600.13308228526,1.17898123066023
132319.92709494292,1.1745236991239756
136830.7134096095,1.1698083127285759
140432.0977865504,1.1639530971766159
151234.1347482919,1.1582270945791164
156634.7057001534,1.1617078887280752
164466.44098516108,1.1679443239107306
175809.69141990764,1.1739430157299275
181481.31206511386,1.16871146911844
189729.6376984733,1.1776926921165405
201229.15103937776,1.189032891331046
217544.8106056505,1.2010583075922883
222622.30648518636,1.1958774091315658
234136.3321766002,1.1962727130529176
245260.14931831046,1.2024308591413333
253939.9060026855,1.2083718696112076
266032.52432653337,1.207697530976194
280283.88665470574,1.20458401964703
317654.13726237766,1.2080401719634009
333092.1283333292,1.2088854645170608
362607.42182494554,1.2123720916776388
382315.1352011313,1.2157091458599814
393559.02332739654,1.2094384505462386
403157.9279063517,1.2125860141137852
421622.5610044626,1.221176849194333
433423.77648697747,1.219391556483969
441550.4722961083,1.2174310458370443
482945.82907386846,1.2194668610859163
500834.1425827645,1.2169581467600268
524127.9385542889,1.2087649760369648
538845.4510688933,1.2119396629393062
558804.2865764851,1.2180525519392096
657416.4790286374,1.225296242796006
677336.1983432051,1.2282437609800652
697859.4851530043,1.2288623181852478
759438.6061229055,1.2348717962718176
841541.5138308528,1.2443264549719955
882591.9088755219,1.2443765736764318
903165.1262714103,1.2452407240748185
987836.856859355,1.2531711779861694
1026322.9808025956,1.2531377600880897
1115572.0272131893,1.2555194180199016
1169989.6307006488,1.2524608332154477
1198186.3808005345,1.2525464180390506
1254980.41525048,1.255398048717453
1280745.1631755722,1.255992967903873
1341734.247845993,1.2583378369975624
1373667.5229447277,1.2516945122947916
1474178.7755985933,1.2613016153695742
1489539.7184403308,1.256262365054613
1509901.7263914102,1.2506004603676655
1562265.1182626644,1.2512208971516146
1640378.3741757977,1.2564596895357163
1698956.2859176153,1.2550786309269684
1776173.849112571,1.2574015722930423
1820578.1953403852,1.2629107375707584
1895804.48637185,1.2634373011866178
2072152.2196941595,1.268631783268524
2126359.7217613584,1.2704779949108975
2192064.2371637844,1.2757660066541598
2411270.6608801633,1.2772299481467957
2579505.0148897725,1.2824460133405884
2635583.4539134763,1.284631515088323
2709985.974817454,1.2879048275571854
2758386.324327694,1.2878107389545055
2869135.5352494502,1.2808100566874667
3072471.170632579,1.2826597598776663
3177887.656496983,1.2805487156895343
3554403.786038745,1.2810132703069483
3789136.6120687444,1.2909745718316632
4031641.355241144,1.2918018713697788
4151784.2676273305,1.2892250854702492
4409111.856534872,1.2947522799061235
4960250.838601731,1.3159398220065541
5090804.640673728,1.3172451612022167
5408979.930715836,1.3221094548613894
5543338.9921948165,1.3115590214115955
5863134.218654536,1.3181915025184838
6380497.182108613,1.3217817435413153
7178059.329872189,1.3263400547485558
7617500.122046965,1.3318241024471482
8642967.988476926,1.3463894487631056
9251605.794225471,1.3546166362891865
9868410.352526484,1.3552743779225849
10690744.987202516,1.3516866654721398
10996179.571486892,1.3438213509531647
11590523.077325758,1.3449120859496884
12246546.683502395,1.3418733318088232
12438205.139099207,1.3345034652764554
12523406.844302036,1.3188008078350357
14193152.678852826,1.3132277754212593
15795559.61629531,1.322024577589116
16342875.756999943,1.3138768666716245
16838064.89243704,1.307542155345286
17890443.948214356,1.3145295153409893
18572069.862641323,1.3227391173113814
19179005.105752442,1.3260757267347993
19770869.203315966,1.3238913853293723
21457719.763742886,1.3244783105102018
22820070.391542923,1.3227586961703894
27973070.486657232,1.3330945856490763
28641906.60199321,1.3375837816662495
29041461.199091014,1.329044423873462
29853750.86882959,1.3296657521416229
30430226.798106685,1.3281676620608767
31411905.914613605,1.3239769241516128
32854340.63421266,1.3173173202231303
34339028.28747273,1.320926037837586
36791865.07804691,1.326095628656223
37873913.829992265,1.327137350444512
39173367.8134993,1.3260446740259795
39929805.54597797,1.322435990783915
40988743.98905731,1.3203171544520145
43633337.75123128,1.323473445960685
44385576.494062506,1.3146024975576207
45772625.75950196,1.3072823526503874
47173725.83400031,1.300649710380621
48647904.76631282,1.2908178824449021
49788211.65403519,1.294954236637092
51133987.015043765,1.2920384313475977
54486842.54362018,1.3022455349552438
56189556.373108305,1.3046655412410355
63090195.79128974,1.3161016595242025
65075644.25284164,1.3148879213270857
66483230.4380306,1.3172276913337582
70615828.04205859,1.3264175498602966
75029317.29468724,1.3349346243276774
82752835.21700235,1.3375907734149162
87166043.9191251,1.3441356793798338
89220547.57429889,1.3409265554453145
92742082.58705646,1.3379921611664816
100959958.52509554,1.3468905523672172
104458221.0879901,1.3451897289085892
116328853.33242929,1.3558417632424773
119889679.53293495,1.3564492556769523
124685266.71425235,1.3534285185428516
129742501.13218242,1.362224300103915
145711208.17153144,1.376638903572848
160282328.9886846,1.3846761803715408
165358470.34775624,1.3861777847626993
172874012.82506177,1.386612890567361
180390574.90269545,1.388662381453669
195422521.50933704,1.394938749678289
208451341.01836455,1.3962612291095813
227993654.23883623,1.3943886876612088
240660981.668346,1.399016121453289
248261055.46943235,1.4031980138096665
262054439.71131402,1.4133111737169735
268951712.56451577,1.4071825068467247
271506753.8338787,1.4005316150817255
275226396.36140287,1.3976402953697014
292984003.45464057,1.4009740557075734
313700902.3389182,1.3967497297701552
333307208.7351006,1.3905078104222268
337970176.5853047,1.3852598021943916
361628088.946276,1.3894336669372813
372263571.04218596,1.3904174631642323
379809353.6272111,1.3927529782752752
402149739.80756366,1.392532459053715
427284098.5455364,1.3771136434008426
439974436.27233887,1.3769782272259083
448831121.67450106,1.3641180155715225
462857094.22682923,1.3710822169626862
475479207.1863948,1.3680140396460607
485316871.98308134,1.3688572682999425
497532297.6508955,1.3778422953138112
514806619.0253346,1.382200487040683
522425756.9869095,1.3801882334982996
554089982.1178861,1.387114094731118
573876535.3793157,1.387824605395197
666936354.3564256,1.396208993545958
713468503.7998736,1.3973503943981818
721687660.9636481,1.3949147350301683
830777967.794913,1.3962092933995394
838288200.623779,1.3877156868646923
864484706.8932722,1.3786400262725973
890946583.7712753,1.3856607506063905
933373460.0904634,1.3943095831247587
947103383.6883941,1.3891905304136032
983528979.8250496,1.393493162195301
1015464165.799969,1.3973318487757151
1049695462.8290858,1.4011104669834462
1095336221.5528944,1.4046564440569702
1134450678.024548,1.410062810637207
1246500371.4930327,1.4180923349755579
1286712473.477398,1.4140291065213153
1377541506.9801674,1.4187731741736944
1442368610.2986543,1.4119366579924746
1490990856.1518219,1.4086868504513286
1716905790.675946,1.4170935805332998
1763674304.4139585,1.4225072716480427
1804221176.6724355,1.4164355364435584
1866737440.4441354,1.420781632814546
1895186519.0365038,1.4203628968944302
1920828392.6390676,1.414751674361199
1995663866.8162858,1.4158622544255726
2106542951.2565987,1.422351229796619
2179176552.215926,1.4223235729671506
2262530055.3381853,1.425022827036737
2378552596.5759273,1.4270982144484465
2436565494.406414,1.427225464039235
2494580118.828231,1.4276686968361227
2577724474.188776,1.4299450352583003
2766336573.9651685,1.4317376302427784
2836075918.99483,1.4331872645933994
2956098651.886691,1.4391302144505802
3054625419.954075,1.4428519650885068
3153167636.0017934,1.4439325008934731
3369569530.860596,1.4401650403432253
3493232732.64318,1.4405158805488867
3522191631.9967914,1.4283635285232563
3663713291.770423,1.441682224891442
3778204332.1382484,1.4377292123242467
3892683923.402037,1.4455053305167926
4121651591.7765455,1.4498061104043387
4285775758.1610875,1.4511749690069122
4449920969.698657,1.4557469763676
4577055211.802948,1.4588109193786936
4817945627.600137,1.4587805274845398
4858271832.50315,1.4477031154623607
5047550103.097473,1.4422923250683202
5373218035.749322,1.4483671802141564
5617430795.474129,1.4566643125357002
5782639435.169023,1.4572975568826776
6261441980.401017,1.4564652780557468
6430688757.131257,1.4567185411846533
6647210047.583867,1.460698619954401
6786668514.382176,1.4529009238215445
7198008493.03888,1.4601517065985938
7580870564.783619,1.464706568727789
7811025795.130449,1.4623292685941567
8233211739.357249,1.4675221623079644
8583534898.866901,1.4755026293556042
8917434406.432823,1.476037089196904
9283940960.537212,1.4758292139735085
9437218825.795683,1.4701800677044654
9891998401.010777,1.4661799527702528
10165116476.862682,1.4581416211791898
10534720111.961409,1.4561816358167214
10835697065.560146,1.4542849592360703
11437728394.522669,1.4453499940337415
11650698897.228682,1.434622686675245
12274826837.153221,1.4416483527769353
13107060096.71221,1.4486283335516301
13419139197.61493,1.4492995313461756
13694902508.125917,1.4464705791776284
13790219029.582476,1.436701277604816
14143800245.500973,1.4270602138647113
14354401431.156483,1.424688122664776
15109873578.478249,1.4249770177563164
15458609460.669527,1.4223051858480233
15741347427.705172,1.41385708812886
16541794944.40398,1.4212063958205696
17412389612.32796,1.4316218648041623
19245217742.9216,1.4412749729003447
19846630797.3879,1.4428491654540792
20463265616.26274,1.4428379432939034
20908137010.760296,1.4380745741394456
21964625173.914013,1.4364623327557715
23184979748.576675,1.4360034628439189
23482211188.95343,1.4291896264127244
28178653426.744114,1.4488286768652274
31594188008.59977,1.4505455388473127
35543461509.67474,1.4552868081127617
36873853273.98187,1.4659500179528724
38814524171.791534,1.4735273507123352
43666339693.26547,1.4816063737257685
44757998185.59711,1.4805305628755132
46644547809.12002,1.486514785158958
50885003650.44712,1.5016132332476628
52430381211.3112,1.5049956170555532
55189792174.46251,1.5047268081161735
57479616651.78096,1.5094269894931918
61900948764.635956,1.521092344410325
63456519607.09126,1.5203968671884085
65945284306.08138,1.521749598067743
69242548521.38545,1.5243610894613158
72539878681.97383,1.528294787939398
75836816168.06953,1.528665399425473
81670184067.71745,1.5320148751673253
83803409275.56622,1.5342533191238197
85752676575.3159,1.5375621921153966
87959950470.36455,1.5397664583580375
89234490152.68011,1.5327998705597776
92390714069.3804,1.5370597768667082
94167387500.9346,1.5343758997118793
100587719980.7483,1.5383618673269084
102912302189.5034,1.5331664774427527
108474712122.84605,1.5275631798472766
113191192605.9474,1.5350647880296435
115548965147.92928,1.5223126637099729
124671555946.3583,1.5118852448281883
134726316933.43211,1.523160549009618
140740499721.3405,1.523576456459528
141908645869.02765,1.51739750749722
156691269509.20428,1.5218877396214887
162466909703.31354,1.5293107470714926
179568176618.6843,1.5340422645995155
192394731474.55695,1.549495183678248
204173136935.42932,1.5576054997188171
208611860932.40558,1.5601573767291899
216484872563.9946,1.5634909129908012
223667840635.66794,1.5647668952970144
227718465229.5799,1.5649703149934029
239703288054.61267,1.5647003576140666
262532629208.934,1.5671360745040859
265942928062.35806,1.5600635023367335
281819720867.68085,1.5655332583163155
307439951691.7617,1.5713426913157176
314861552125.6009,1.5666801683633191
329603369996.1215,1.5725900341095342
343934524523.55286,1.5821042038158968
363043526706.0815,1.581800967176832
372366484471.8936,1.578638683409951
376853500609.7799,1.570975708134232
385999735069.5793,1.5630352986938956
412930936585.38385,1.567759138707726
416944625288.9938,1.5601032482470367
427009668543.4701,1.5611901201766487
441732961914.849,1.566121746300718
453743681149.3138,1.5632218108671512
463825865744.4515,1.5525146099192728
473909440065.7359,1.546984639129552
483994232950.3347,1.5488276994398926
504162272637.3752,1.5497875423836287
517154534403.24036,1.551601224304757
536584030260.77014,1.553637700911657
556217639928.0117,1.5513896734716435
566913705143.8274,1.5491440369192933
588172969086.721,1.5502503839523263
623604508744.505,1.5617786486825451
651947333666.9427,1.5717297816390674
736980824397.1221,1.5816216376564554
767690815349.7502,1.5877640410220317
801622749388.2092,1.5950483496057875
839796024714.0758,1.5969663952461883
873387865702.6389,1.6057009142246321
906349523754.2566,1.6057365964671704
955790890275.0514,1.6050037561260606
1120578797667.373,1.6191179808236826
1167138846710.4524,1.6258296746091914
1211186666785.305,1.631515562276783
1257478221189.839,1.6279112724804532
1285067293362.7444,1.621416358700832
1350412965230.24,1.6193472512697564
1415759448617.7312,1.624096886721467
1453517753112.366,1.6243274182517764
1497864579759.8242,1.629571288600366
1664292313216.9382,1.6445701343358585
1763084704929.4958,1.6540565630607527
1795331524182.6562,1.649554772448289
1841363824462.6997,1.6456659470722421
1884193947019.7021,1.6432756172841196
2003444581926.5793,1.6536428605673854
2061243958115.1611,1.6575482137897586
2198667092802.699,1.6616101277736623
2221577203909.703,1.647826148647042
2329945739916.4185,1.6482719771661483
2364731829813.3706,1.6472418071804193
2927774478491.934,1.6481789047418374
3055074112816.763,1.640501595838055
3088343869905.338,1.6251041212764519
3285472859121.396,1.63439565408985
3365605542155.3667,1.6300082097562043
3397073953974.519,1.6175649081949488
3821708198221.334,1.6343242286146054
3974576526150.1875,1.6300500167778258
4158003232832.018,1.611743196714397
4248398223113.7866,1.6067512698690176
4391186887392.6406,1.6120410521052642
4532846576379.927,1.6061360561735663
4564485845483.059,1.5876547839538624
4669879823655.263,1.5775952268366435
4748240407096.198,1.564299166620685
5095669157683.427,1.567156185237499
5214194422291.144,1.543293620390283
5558539821939.251,1.55233174800103
6125733225369.932,1.5739742709910076
6466078963371.485,1.5844971634227332
6701185594479.672,1.5758647348487858
6860740823484.233,1.5687011164082856
6998573106628.031,1.5710149505549875
7187744537700.1875,1.5603529957572209
7449090929090.966,1.534499246911687
7668168693315.53,1.524796949173297
7685728799623.222,1.4940748319757036
7972175911985.179,1.5040863784123009
8857964377565.852,1.5382813644237328
9418584943021.994,1.5444793564212236
10274828500192.125,1.5594453613849453
10917005281454.133,1.5597342919560686
11238074406781.697,1.5583773231220668
11750081076754.672,1.5750770676696788
12267437146564.18,1.580978356416548
12640735258934.127,1.580378462962419
14007325147777.494,1.584276290843709
14706570819154.547,1.589226714175848
14910845087832.604,1.5864036294988606
15213087917762.97,1.5840879208674672
15584135132077.209,1.58005113681579
15744807565288.926,1.5615601494841096
15944294277141.137,1.5512577563978882
16363150887801.635,1.549195876296676
16817719219464.764,1.5510432923791597
17123465354874.635,1.5488171144092366
17609258066992.43,1.5493940487843543
19988973202165.79,1.5548638401637986
20473106133122.242,1.5631802021755636
21713981095850.78,1.578734713620656
23699941806877.297,1.5830179086061928
24141471722739.418,1.5737436222977448
24812121807197.117,1.576412429190558
25667643767109.277,1.5797250847535655
27177414573490.65,1.5867276550042593
28264511156430.273,1.5841060283120467
29049699276355.902,1.5853002682456132
30758402587791.16,1.5922883599002768
31687921513994.207,1.5936962081918218
32722532151426.12,1.5990784744415985
34592297638558.61,1.6113056503210301
36371379506109.68,1.6129048711789737
38103384598190.625,1.616309892573685
38680650874853.21,1.6131527005835242
40227876909847.34,1.6173209079226432
41091569427101.77,1.6142340712675498
42563058528286.28,1.6151573234766443
43959552478599.35,1.6125089141209548
46545253355390.57,1.6178763292092633
47852709522143.49,1.6235748491688113
54319524686965.97,1.637899289268617
55612872569762.63,1.6295514625576448
57508715395665.836,1.6313905924444148
59905103566203.234,1.6435471713424463
63495216422925.8,1.6515407456266227
65330228177548.35,1.6548052911671447
71552279109178.06,1.6580215891177825
73297439196650.9,1.6580860677351372
82023499333012.2,1.6702020710956482
87259059295438.38,1.678516893739586
93347123862481.12,1.672948413944605
97015665830276.62,1.6754954779048357
105835360010907.08,1.69068105191958
108645288819196.67,1.6917621485255574
114967358175585.72,1.6973280459942066
117387421065181.8,1.6927009411488214
139397562514903.39,1.7192241543125057
142575826940243.2,1.7024177830795708
147578812707576.34,1.7117092010245563
156102964929565.97,1.726181702319219
158890963883208.0,1.7192007358180896
162564522968187.78,1.7133148610767124
168993949851579.6,1.7110704186087018
205961376381612.62,1.7218482610565826
210193882666254.78,1.7192841420211593
214961079925125.44,1.726330341529876
246573256338914.38,1.7319495467915558
266565415962873.56,1.7368937816505492
286557822160089.06,1.7448434479950645
313213430777420.56,1.7548758131423006
326540662256999.8,1.7549489329678483
340183531126097.25,1.757031959854118
406328816918255.56,1.7662788286072837
434678378474642.3,1.7798997821738933
454838761668296.25,1.7884007813001983
554075482689085.1,1.7991798702314903
562569459838708.8,1.7901839708803329
582090620095112.0,1.7881705111864177
633832655315366.5,1.7923945673050645
650515130803266.9,1.7800708588800827
758936487654247.4,1.7956390619333715
800184685758255.6,1.8066328620900587
918732046953341.2,1.8119599198209162
967084914584495.5,1.8169538826888227
1001193999521890.6,1.8196924359575641
1048870857779123.0,1.8243215313265917
1080651644769830.4,1.8262421364942938
1186598732023064.5,1.8364670633007325
1223110375007414.2,1.829298720196982
1269551875946445.8,1.8295248418443397
1301290672845106.8,1.827157639979531
1357870791300412.0,1.8289812448129883
1448400036956410.5,1.828884207196944
1657172418283307.5,1.8379402321629141
1757613638555458.8,1.8349811483891318
1983590024064534.2,1.8423327964733585
2140194456464429.5,1.8410866630401883
2192393799257596.8,1.841743317283339
2296992907420176.5,1.830315299999596
2421145374066237.0,1.8318446301169289
2504626466564041.0,1.8336352582428683
3306106935864534.5,1.8578692948961844
3388759609261147.5,1.85056632034283
3446673510983420.5,1.8416928548367861
3597017409532517.5,1.837340832304537
3975639462059910.0,1.8420704538303612
4259619388834850.0,1.8472845365871757
4333694170006688.0,1.8259032443453662
4592979092198188.0,1.8469330849621142
4856616092090364.0,1.8491437612574202
4995369613841386.0,1.850451516817465
5332157433206572.0,1.8501384821025366
5661578119430074.0,1.8482456876498745
5926143664951041.0,1.8542565933473758
6599590631036077.0,1.8643494149992208
7151316407790692.0,1.8724940325685802
7872812720172694.0,1.8709882352840561
8234804649046234.0,1.8727625557938505
9211123088237156.0,1.885016665450595
9453559847919558.0,1.883401310891452
9716179740494762.0,1.8846229059083772
1.0034093141603752e+16,1.8757625607187942
1.0228955230413696e+16,1.8717004926845267
1.2113231073408202e+16,1.891319553265485
1.309537184884014e+16,1.8990976049282893
1.336579127751869e+16,1.900181673144436
1.3873290372326076e+16,1.9010837316109375
1.4135634293266762e+16,1.8936489099838958
1.5274542348275266e+16,1.9051896480630754
1.5833437852798656e+16,1.9079796924587946
1.6290232534851898e+16,1.9084980269419125
1.8349969536558572e+16,1.918670321425513
1.870045395470684e+16,1.9134019725012654
1.9382272505895452e+16,1.9095395580195524
2.042639552578804e+16,1.911631564690894
2.154065540171978e+16,1.9177100220578431
2.2249127557882344e+16,1.9223844402366093
2.3453250341314936e+16,1.9231069363887314
2.4404983240165496e+16,1.915530963452102
2.56445123389335e+16,1.9099179256372532
2.68372386078173e+16,1.9124750935265789
2.7445907179442596e+16,1.915502116605166
2.8515748641297268e+16,1.9252365919449694
3.0202170015943588e+16,1.9239124570000652
3.1122128114629228e+16,1.9210335357762154
3.319704039603156e+16,1.9199566897553275
3.4777883459690584e+16,1.9170580884750996
3.558890370197057e+16,1.9032403597862795
3.892536342403031e+16,1.9144879816347387
4.27334317278032e+16,1.9194379966716988
4.4848736598329464e+16,1.9348254912783505
4.684674781378505e+16,1.937174154444152
4.933431012269703e+16,1.9386038965909183
5.164266249333803e+16,1.9447578869604294
5.395212236004011e+16,1.9498050738876158
5.658390688876287e+16,1.9476624547564216
5.8523037377840776e+16,1.9442394379921872
6.026117158796265e+16,1.9396947783058804
6.64415573460241e+16,1.949102836784769
6.960550430684176e+16,1.9419951084399605
7.239877319467531e+16,1.9428031941823058
7.472639375288411e+16,1.9310411398441938
7.834987658596146e+16,1.926260740222446
8.10748852936212e+16,1.9160344359815762
9.146949633711637e+16,1.9294301778480263
1.002990468185382e+17,1.9360138223771053
1.0060194993993019e+17,1.9048332442044873
1.02317213186406e+17,1.8831890473468682
1.0639046144335682e+17,1.8906804779988278
1.1506341186021926e+17,1.8841471265692986
1.2273468952894008e+17,1.8648278146573396
1.265529657201854e+17,1.854397729088416
1.3518134692298763e+17,1.8832943968124163
1.400343572775229e+17,1.8807509031020546
1.5306035319147808e+17,1.8836911436805708
1.5978888631777546e+17,1.871294362964993
1.7156213146166915e+17,1.8582815898865301
1.7758224665465914e+17,1.864399465831901
1.83923708682697e+17,1.8716706237486453
1.9203106576143027e+17,1.8786607936198398
1.996354959655829e+17,1.883539049480606
2.1460815816300163e+17,1.8887852289387008
2.2458958359916285e+17,1.8891257349424733
2.2993706158465894e+17,1.890185219625487
2.347680392485526e+17,1.8872328553227218
2.456871007540028e+17,1.8967245881222978
2.5513622664900176e+17,1.8900328384018141
2.8625008948884752e+17,1.8823692802512164
2.986962433798226e+17,1.8886762631007692
3.205428866206228e+17,1.9051428969535313
3.491064632473865e+17,1.918942482003798
3.634547388868541e+17,1.9293164982773416
3.76008465568006e+17,1.927688905442545
3.9351917980950803e+17,1.9379361783823934
