Best_dup0,EW_dup0,MV_dup0,EG_dup0,ONS_dup0
1.02685,0.9982719444444444,0.9998566018466566,1.0153730736411197,0.9994804220115792
1.02439,0.9962688888888889,0.9986745963875006,0.9811688110130208,0.9855651958401964
1.03896,1.006741111111111,1.0038297970698842,1.0038961999730718,1.0146197687849967
1.1,1.0108052777777778,1.0059782087120013,1.0423063688680991,1.0505885931023031
1.02032,0.9971747222222223,1.000163077473886,1.0110699098719258,0.9784858297412846
1.04231,0.9970988888888889,0.9991154029948723,1.0109515900106538,0.9906048895590804
1.1,0.9984788888888889,0.9992071312320199,1.0072198562892738,1.0233865360900973
1.07692,1.0093541666666668,1.0038594498352602,1.0035805221693976,1.0175416660652363
1.04762,1.001843611111111,0.9982932652581341,0.9929099062915269,1.0113756596499492
1.02894,1.0063358333333334,1.0087624856268036,0.9863014563704916,1.0041265368735715
1.02469,1.0013733333333332,1.0012623454456386,0.9827084977094255,0.9975180378309053
1.06024,1.0023205555555557,1.0000682872567215,0.9961040470116537,1.0198918972726567
1.0177,0.9965708333333333,1.0008375491035646,1.002898970946181,0.9812809412429505
1.02339,0.9937225,1.000420853113502,0.9905559462459175,0.9718251406207247
1.22222,1.0074361111111112,1.002124386195708,1.0052880524213046,1.104006220854929
1.01746,0.999715,0.99982389987715,0.9905290645247227,1.0009933757060807
1.03125,1.0017027777777778,1.0018909591833394,0.9998629223858975,0.9964452070314922
1.03571,0.9962636111111111,0.9988362437091537,0.9916466188184957,0.9846841567804553
1.08621,1.0001158333333333,0.9929010775640925,1.0097620463013453,1.0147637732314119
1.04762,1.0027847222222221,0.9960212104145699,1.0114177300430593,1.0119931979442875
1.02988,1.0042544444444443,1.0044189703327713,1.0286609565374674,0.9892710788151368
1.02381,1.0023636111111112,1.0065494156708064,1.003818505939274,0.9889520912048142
1.01724,1.0000891666666667,0.9978460586538297,1.0067996358182205,1.0051079048890632
1.01804,0.9982061111111111,1.0017838022569197,1.0028169951900057,0.9972022407553538
1.05,1.0000588888888888,0.9996012470097108,0.9982533983508549,1.0160834453548013
1.03571,1.0021033333333333,1.0049154650046876,1.0053572721323831,0.9897933060992148
1.01724,0.9983180555555555,1.0005690712272677,0.9958057343035465,1.0001161056230423
1.03125,1.0032341666666666,1.004580945670569,0.99857005818307,1.0014566907271005
1.00419,0.99139,0.9947690233628691,0.9938078825730899,0.9869844885111848
1.1,1.0048377777777777,1.0041635896712369,1.0027778718931057,1.0344670848117072
1.02381,0.9982730555555556,1.0013093122515249,1.0043452522516525,0.9998452154532433
1.18182,1.003908888888889,1.000108053897453,0.9966951934429863,1.0530694733331014
1.07692,0.9981486111111111,0.9966556930448559,1.065607802406316,1.0036244834499823
1.03571,0.9941272222222223,0.9974615833290617,1.008551078917444,0.985926248586481
1.03704,1.0052275,1.0024731451321012,1.0123068748415245,1.0111498369746008
1.02174,1.0010044444444444,1.0015202748776355,1.006934004901306,0.993831871395275
1.04167,1.0083041666666666,1.0070552917404525,1.008621127083636,1.0217053267068599
1.05618,0.999645,0.9974983799124816,1.0034934344168753,1.0108129018377139
1.02954,1.001303611111111,1.0010249816078765,0.9922426816024545,1.0024613656740797
1.10345,1.0010766666666666,0.9952657566684465,0.999711495395725,0.995030988323978
1.03073,0.9996272222222222,0.9993567360039034,1.0306807534579916,0.9973851072432925
1.02083,0.9981544444444445,0.9985859456437629,1.018350416527883,0.9947003540794613
1.01754,0.9895427777777778,0.9888838775033876,0.9864916750969016,0.9909148577633189
1.03226,1.0016472222222221,1.0004870277894988,0.988645862287231,1.0037131255404486
1.03529,1.0010997222222222,1.0000073568111025,1.0218135558443517,0.9920454390746356
1.02791,0.9978808333333333,1.0010889466959039,0.9943764247746685,0.991073642123817
1.02358,1.0027927777777779,1.003337284634555,1.0018611238512234,1.005074622499607
1.02526,0.9997033333333333,0.9969983952894974,1.0094769875968186,0.9959678732291548
1.02299,0.9969947222222222,0.9992614456228415,1.0056402617450186,0.9748755707456235
1.03226,0.9999902777777778,1.002923570999992,0.9990550640589647,0.9850072774684486
1.05263,1.0009069444444445,0.9947995410455095,1.0098474480509392,1.0252821899175657
1.03769,1.0036916666666666,1.0046563051997552,0.9903981575697096,1.007582244928452
1.01239,0.9938566666666666,0.9988283511400812,0.9999866762374219,0.9675139914568781
1.02784,0.999295,1.002348649411233,0.9999786528040893,0.9967307865427432
1.00422,0.99009,0.9935502032721171,0.9899984390370201,0.9897827136822873
1.01613,0.9953266666666667,0.9987812567681272,0.9899353750520601,1.0001744070254506
1.02346,1.0040594444444444,1.0030642516530959,1.0204065873821186,1.0029699220475878
1.00825,0.9927772222222222,0.994589462501634,0.999999892845508,0.9927675788525845
1.0407,1.0049127777777778,1.001587765570791,1.0001537323220018,1.003723088735676
1.04142,1.0090702777777778,1.0083949537782393,1.0000600156943054,1.0154717222439662
1.06481,1.0094794444444444,1.0031263279160043,1.0008955857527029,1.037898740776319
1.05263,0.99302,0.9962200529127778,1.0399999009638479,1.0041995538002264
1.03012,1.0037377777777778,1.004118291141082,0.9807754994690836,0.9966726073929014
1.04,1.0003688888888889,0.9991823251257647,1.0010253705202827,1.0086508583814258
1.0125,0.9984938888888889,1.0009799262195638,1.0023007966723723,0.9902664048672067
1.1,1.000883888888889,0.9973498770415353,1.004750946487622,1.0395373525843767
1.09091,0.9958002777777778,1.0001744113437938,0.9947091582543237,1.0146720034601722
1.09615,0.9999488888888889,0.9965903292528379,0.9840625319849983,1.0151082680422834
1.01337,0.9929766666666666,0.9965605909427854,0.9812050547411535,0.9840574962954777
1.04348,0.9959747222222222,0.9951958949359736,1.0053037765511972,0.9878213972338046
1.03529,0.9963566666666667,0.9959439041059935,1.016464987155721,1.0113814461429935
1.00648,0.9897680555555556,0.9952756809613511,0.992882586604637,0.9823466172420826
1.04762,1.002308888888889,0.9980464190676279,1.0212091945657862,1.0098292284739057
1.07547,1.0098291666666668,1.004994406571076,1.0276093727341515,1.0171593772265208
1.04167,0.9955205555555555,0.9983404862609353,0.979673052643931,0.9777857533933894
1.03448,0.9992136111111111,1.0010153371677055,1.0164090963695458,0.9922027304542208
1.03265,1.0000994444444444,1.0034138645503645,0.9999915857195255,0.994902601703158
1.1,1.009916388888889,1.0059840919334029,1.016210798086607,1.0372727582399393
1.03205,0.9992816666666666,1.0024086253981754,0.9999997056634976,0.9919886037304375
1.10204,0.9979761111111111,0.9974013763143941,0.9946850444265752,1.0176001341017165
1.04762,1.0014205555555555,1.0004406362282199,0.994747033052568,0.9959476832309957
1.04545,1.0055247222222221,1.0047798055619437,1.0161135707370177,0.9820352061406652
1.1,1.0085563888888889,1.0087306054478578,0.9926782911274897,1.0217915634224075
1.09091,1.0010786111111112,1.0065682901199742,0.997739270548295,1.0140249872080749
1.02548,0.9950586111111112,1.0003715204143269,1.007005575321661,0.9842930812222528
1.04318,1.007023888888889,1.0036714072874906,1.0018213013977393,1.0086500207028053
1.06122,1.0000655555555555,1.0013788276488236,0.997998011537114,0.9988082655599163
1.09091,1.0026863888888888,1.0007836837168336,1.0002194869927117,1.0159923878915904
1.08333,1.0028380555555556,1.0039609092329587,1.0452312138113409,0.9941463861146212
1.04348,1.0047594444444445,1.0041089633154239,0.9987875300975368,1.0034391603118293
1.08333,1.00232,1.0000033700658724,1.0833282370054265,0.9988201951235781
1.07692,1.0009458333333334,1.0024181099322778,1.0769199999986132,1.0016220656903387
1.03125,0.9967861111111112,0.9989221852917003,0.9553600142336438,1.0019956130129188
1.08333,1.001233888888889,1.0008072584319718,1.009349999506965,1.005017842695726
1.03863,1.0045133333333334,1.0024555869387277,1.0370399999969955,0.998400840474418
1.03058,1.002361388888889,1.0028597765007188,1.0000000000087477,0.9883676762302518
1.04701,1.0047930555555555,1.0011611871141886,0.9732100112869178,1.0200686819701565
1.07965,0.9967611111111111,1.0084219543119828,0.9545520307725825,1.0055985750834582
1.08333,1.0135497222222223,1.0069464160739017,1.0384572960287952,1.0296153807652697
1.07407,1.0001988888888889,1.001046852902227,1.0000114556513306,0.9977108176547621
1.04167,1.0055622222222222,1.0044811578025097,1.0001810526897648,1.0097046276181303
1.08333,1.0032880555555557,1.0020184111348494,1.0185193771692598,1.0121583095570754
1.03704,0.9969588888888888,1.0028403214633894,0.990910332275643,0.9996314854450818
1.08333,1.0027433333333333,1.0020995027883317,0.973108032639076,1.0137402301487122
1.02995,0.9955136111111111,0.9967820285871822,1.018865631169785,0.9998512399174906
1.01744,0.9956438888888889,0.9951533079360915,1.0000090763024612,0.9951622446154852
1.08333,1.0068919444444444,1.0020748456948199,1.026102870854088,1.0150600473957636
1.18519,1.0034552777777779,1.0013041490497037,1.0045933782198446,1.023890259313949
1.03125,1.0024388888888889,1.0043572320770304,0.9915546063803324,1.0048859895847144
1.03529,1.0011505555555555,1.0038105865205833,0.9957085108307506,1.000659276222665
1.08333,1.0008808333333332,0.9982912160513204,1.0116084275816037,1.017899585586641
1.04065,0.9997588888888889,1.0053825463120813,1.0000996733372454,1.0000188783890103
1.04091,0.9980675,1.0002603912309505,0.9948203342378829,1.0047917986923245
1.02273,1.0046730555555556,1.0063108833672714,1.0167896805900292,1.0047877003332524
1.08333,1.0007652777777778,1.002444719074533,1.0053291842325103,0.9940284741773824
1.07692,0.9949005555555556,0.9976614365543647,1.0213105862390333,0.9980596416288026
1.04418,0.9977577777777777,1.00016664446494,1.0161111764215878,0.9809738658509368
1.06667,0.9956033333333333,0.9919008436916672,0.9956394505041238,1.0198248640022805
1.07692,0.9969236111111112,0.9956989821271813,1.0751318643593004,1.004700729530495
1.03644,0.9980838888888889,1.0012539192425702,1.0048171669853507,0.9997112409610026
1.00922,0.9906444444444444,0.9917946605039224,1.0024908035565765,0.990674061540894
1.02372,1.0054488888888888,1.0059721245576052,1.0042880762982986,1.000630490540981
1.03607,1.0014738888888888,1.0024078475282137,1.0042330615560096,0.9953172019077219
1.06443,1.0087144444444445,1.003135696094106,1.005271692462572,1.0072980836461132
1.1828,1.0103533333333332,1.006460993784756,1.0580662942918615,1.0571414617132042
1.16364,0.99935,0.9966731192150114,0.9973206551961149,1.0252545748077317
1.07692,0.9975761111111111,0.9951568025170358,1.0504860547679273,1.0013378899407552
1.0184,0.9912966666666667,0.9925981461529452,0.9991185142647989,0.9916419387483383
1.04082,0.9988452777777778,0.9962543828511565,1.0000373048901632,0.9933128510072341
1.08475,1.0064444444444445,1.007441507737149,0.9999061755223313,1.009144227588315
1.07392,1.0008175,0.9974713809059741,1.0714299877196232,0.9905347331550843
1.15895,1.0056305555555556,1.0041748021818206,1.1589499999999529,0.9966591965273851
1.07143,1.0107922222222223,1.0050398690018358,1.024840000074494,1.007486594401077
1.03614,0.9971147222222222,1.0035979544332874,0.9378868861271851,1.0037366594319774
1.08065,1.0038838888888888,1.000661297919391,1.0269698707047594,1.003480206715208
1.02037,0.9956797222222222,0.9991113509240237,0.9890604791251053,0.996773088198879
1.02,0.9957852777777778,0.9980154895236873,1.0022099377276417,1.0027677592397959
1.08023,0.9993027777777778,0.9998608607316761,0.9272073756384206,1.0088923936491954
1.1,1.010308611111111,1.0033791471796742,1.0880999999789267,1.008746389347827
1.07143,1.005306111111111,0.9996523858143979,1.0175100938265826,0.9970066533536751
1.04096,1.0014263888888888,1.0075041887548135,1.0312660552979078,1.0043853305297128
1.07143,1.0032261111111112,0.9991097270220284,1.018483382086538,0.9969191459451836
1.00822,0.9859780555555555,0.9942385522770933,0.9762597303242797,0.9938008419350153
1.04167,1.0032025,1.0005353865431852,1.004289731530827,1.0037451871277563
1.13333,1.0041266666666666,1.0013072066749782,0.9980306504071137,0.9994439561996072
1.01274,0.990335,0.9967225641861611,0.9796855185767704,1.0004896672167525
1.14286,0.9932141666666666,0.993770260562192,1.142859968195477,0.98350219481331
1.125,1.0068155555555556,1.0038637757311641,1.125,1.0197228829449008
1.05556,1.002841388888889,1.0009646390832379,1.05556,1.0130232541994377
1.15789,1.003006111111111,1.0031008030859334,1.15789,0.9888252516896548
1.01852,0.9965836111111112,0.9986127175548332,1.0,0.978540424814516
1.03822,0.9984933333333333,1.0017690042019896,0.95455,1.0098449014110253
1.01709,0.9976902777777777,1.0028600434335124,1.0,0.9916838611539623
1.0396,0.9938980555555555,0.9971273804998049,0.90476,1.0004205445765173
1.10526,0.9982955555555556,0.9949415874541845,1.10526,1.0001116930285103
1.04762,1.0022227777777777,1.0002143402598354,1.04762,1.0045444169869968
1.02985,1.0007425,1.0033346674053907,1.0,1.0007966732461733
1.02778,0.99082,0.9924107948594527,1.0,0.9922907912679235
1.01429,0.9732644444444445,0.9823126956193249,0.95455,0.9756860140343926
1.10526,1.0335183333333333,1.0270615312516351,1.04762,1.0319402828136641
1.02885,0.9985638888888889,0.9987288188610971,1.0,0.9992492014542846
1.09091,1.0155980555555555,1.0086080598950664,1.09091,1.017926497632021
1.02552,1.0038627777777778,0.998117564902643,1.0,1.0007459516898984
1.03774,1.0012036111111111,1.004637328859987,1.0,1.0071287493175876
1.16667,1.0083641666666667,1.000678127917304,1.16667,1.0085050685405916
1.07143,1.0079333333333333,1.0042529056409129,1.07143,1.0120141129592064
1.03333,0.9964205555555555,0.9993897942435775,1.03333,0.9888601183108341
1.03226,1.0001594444444444,1.0016234260898922,1.03226,0.995245639267984
1.04245,1.0028319444444445,1.0072608458765289,1.0,0.9974173139908382
1.04072,0.9934219444444444,1.0003398779627506,0.875,0.995574902418163
1.21429,1.006618888888889,1.0017998803617953,1.21429,1.0001973932658996
1.07692,1.0033033333333334,1.0048623872452263,1.0,1.0091636878930923
1.03082,0.9991444444444445,0.9993204733051095,1.0,1.0007329024757723
1.0493,1.0058891666666667,1.0088587735400223,0.94118,1.0087035595882214
1.04518,0.9962191666666667,1.0023668063076898,0.96875,0.9931980408798543
1.03409,0.9959852777777778,1.0038630899357683,1.0,0.9824715675642827
1.02632,0.9949947222222222,1.0009956890075633,0.93548,0.9839404281453551
1.07692,0.9950805555555555,0.9967208445324409,1.0,0.9866421437251819
1.03571,1.0030052777777778,0.99988715482333,1.03448,1.0036304474322175
1.05,1.0053683333333334,1.0068600595326904,0.96667,1.0216356082497566
1.06897,1.005136111111111,1.0019908565317281,1.06897,0.9956695309922554
1.03226,0.9955436111111111,0.9971284067791345,1.03226,0.9792675558229365
1.04545,1.0076847222222223,1.0102428963954282,1.03125,0.9939048606306112
1.06061,1.0096291666666666,1.0020790151086099,1.06061,1.0307087642731616
1.08108,1.010113611111111,1.0133120886308857,1.05714,1.027454604081011
1.02334,0.9956863888888889,0.9925217760234486,0.97297,0.9658450674143764
1.05172,1.0003305555555555,0.999003329157554,1.02778,0.9799501378008005
1.04751,1.0051477777777778,1.0078333585989148,0.97297,1.014320916983982
1.03539,1.0049408333333334,1.0022158605170488,1.0,0.9926726793803067
1.04762,0.9994419444444445,0.9987653791090906,0.97222,1.0337699985113815
1.05357,0.9974219444444444,1.0034595847000505,0.85714,0.9962391463892218
1.13333,1.0028691666666667,0.9968654653119678,1.13333,0.9752906500223927
1.0486,1.0006997222222223,1.0069313925328947,0.97059,1.0055369163495993
1.08861,1.0028841666666668,0.9994743833286882,1.0303,1.0066575760295438
1.05435,1.0027525,1.0034295601145855,1.0,1.0248334949720221
1.02941,0.9948419444444444,0.994801541929805,1.02941,0.973730926503122
1.02439,1.0026025,1.0009659925983854,1.0,1.002898744288388
1.0458,1.0070847222222221,1.010998561924061,1.02857,1.0103933571789505
1.02799,0.9985380555555555,0.99930275054418,0.94444,0.9987860974363753
1.01875,0.9983922222222222,0.999999496350743,0.94118,1.0023701959646127
1.09375,1.0016722222222223,0.9993906033203099,1.09375,0.9953649658800566
1.03704,0.9979427777777777,0.9982051881950483,0.97143,1.0045723116502068
1.04651,0.9932675,0.9915286286218258,1.0,0.9936719118242996
1.02808,1.0026263888888889,1.0020724982125744,1.0,1.0023840581421544
1.03704,1.0050438888888888,1.0059219727833544,0.97059,1.0097936112420358
1.17647,1.0059469444444444,1.0013609260176854,1.0,1.05558455136611
1.0303,1.0024055555555555,0.9985803820543407,1.0,1.0035159451794555
1.0303,1.0005036111111112,1.0009687461383725,1.0303,0.9898751575437703
1.08824,1.0048902777777777,1.0029665523285818,1.08824,1.0085019098020713
1.10811,1.007656388888889,1.0059697986908667,1.10811,1.0023841411010572
1.04878,1.0000402777777777,0.9997164915674289,1.04878,0.998615754248648
1.02331,1.0006944444444446,1.002597317818441,1.02326,0.9882649601651622
1.09375,1.0063686111111112,1.0008051539074967,1.06818,1.0101993756267984
1.03896,0.9999733333333334,1.0043668353297261,0.95745,0.9932751941065908
1.08696,1.0019005555555556,1.0060900461239772,0.91111,1.0253333688206994
1.04878,0.9975638888888889,1.0027201301790512,1.04878,0.9773524338613341
1.0241,1.0000683333333333,0.9984898717550074,1.0,1.009444726245396
1.0474,1.0022766666666667,1.0001821612432076,1.0,0.9982628886361212
1.02053,1.0004738888888889,1.0042466012162699,1.0,0.9881824050940935
1.04762,1.0018669444444444,1.000261291610912,1.0,1.0113539911835596
1.0238,0.9947205555555556,1.00106165132985,0.95349,0.9946059254517411
1.07317,1.0076752777777778,1.0046365672047148,1.07317,0.9934530620621135
1.01042,0.9960047222222222,0.9971021764485696,1.0,1.0005305783697263
1.01367,0.9954930555555556,0.9969409504212062,0.93182,0.981859284762533
1.03468,1.000496111111111,0.9998743061352381,0.97561,0.9961292558534227
1.05,1.0041869444444445,1.0060028203034896,1.025,1.0109750814437437
1.03571,0.9989008333333333,0.9966239877199742,1.0,0.9840119944574854
1.04545,1.0018508333333334,1.0034616602490618,1.02439,0.9895650599912735
1.025,1.0043813888888888,1.0041248203616273,1.0,1.0147019859977133
1.04132,1.0004169444444444,1.002613786166442,1.02381,0.9874903283687341
1.09302,1.0041113888888888,1.0028283596824918,1.09302,1.0171294561244217
1.02616,1.0014552777777779,1.0016352817299057,0.95745,0.9930328115331503
1.0309,1.0041622222222222,1.0094169098938235,1.02222,1.0097607592478601
1.1,1.0011475,0.9972732445803916,0.93478,1.05050278212782
1.06977,1.0040838888888888,1.0040027673782117,1.06977,1.0123949639427692
1.02174,1.0017041666666666,1.0044040823021676,1.02174,0.9903915721561084
1.02823,1.0025480555555555,1.0037871806229937,0.97872,1.0039960042688887
1.01786,0.9999269444444444,0.9978171541808107,1.0,0.9985020576611698
1.04015,0.9945638888888889,0.9994778442928394,0.97826,0.9834245552198275
1.07087,1.0014441666666667,1.0000167652216148,1.04444,0.9939395984573368
1.03431,0.9983541666666667,0.9990841060826631,0.97872,0.9978922732672658
1.11848,1.0003627777777777,0.9971819926472327,1.0,0.9865179322818058
1.06604,1.0077761111111112,1.0016584220576672,1.0,1.0005406951746794
1.064,1.0006408333333334,1.0066873197813202,0.97826,1.004833414343587
1.0298,0.9980052777777778,1.0017310007950975,1.02222,0.9688845368371206
1.06198,1.004287222222222,1.006513885775581,1.0,1.0029984860671373
1.125,1.0163641666666667,1.0126266758646927,1.1087,1.0077015592196021
1.02632,1.0009919444444444,1.0013152296719225,1.01961,1.0157838530204695
1.0625,1.0036927777777778,0.9973094122655675,1.05769,1.0175088158220027
1.02484,0.99202,0.9961569465077034,0.94545,1.0095738296951193
1.05769,1.0050569444444444,0.9998258402246001,1.05769,1.0069696041134977
1.08824,1.002723611111111,1.0036531057962572,1.01818,0.9716484106638732
1.125,1.0034486111111112,0.9985461843142356,1.125,1.0049807339342818
1.06122,1.0041347222222223,1.0017985816679704,1.0,1.0210957360746036
1.13462,1.010936388888889,1.0059432020004417,1.12698,0.9646127641176571
1.07042,1.0061105555555556,1.0055639922651196,1.07042,1.0082448460869977
1.06667,1.0004855555555556,0.998424348592134,0.96053,1.0381004839587316
1.08333,0.9973527777777778,0.9999118020105147,0.90411,1.0025501445107974
1.02857,0.9941811111111111,0.9965750451391069,1.0,0.9911207914124389
1.05405,1.0008116666666667,1.0036519365715213,1.04545,0.9940960416215168
1.0566,0.9977405555555555,0.9988959431577769,0.97101,0.9702235864971659
1.01565,0.9945077777777778,0.9993108742520962,0.98507,0.9841543370713253
1.00685,0.9882333333333333,0.9954224420126854,0.9697,0.956498067011664
1.13333,0.9957741666666666,0.9960380024536332,0.96875,1.064294345227201
1.1129,1.0066986111111111,1.0020940849618012,1.1129,0.9956678444708261
1.03465,0.9938369444444445,0.9987361848800587,0.95652,0.9868186113882795
1.0303,0.9951786111111112,0.9982512808398935,1.0303,0.9866987136007277
1.0625,1.0053438888888888,0.9991238411161785,0.98529,1.0204756313751144
1.0381,1.0062452777777777,1.006162973325808,0.98507,1.0018066671325252
1.03268,1.0025225,1.0057326723869784,0.98485,0.9773391247538199
1.03086,0.9983527777777778,1.0004661039940386,0.98462,0.9820539149379085
1.08532,1.0004433333333334,0.9976077860751835,0.98437,0.962578931204113
1.06349,0.9987016666666667,0.9974645357511038,1.06349,1.014942201691623
1.22581,1.0078138888888888,1.0028447658593282,1.01493,1.1168183665167728
1.02391,1.0033675,1.0034293916857397,0.98529,1.0036645597613705
1.01395,0.9936158333333334,0.996016348772747,1.0,0.9763264448433284
1.02797,1.0004675,0.9973285738463296,1.0,1.0111445556652368
1.01931,0.9988733333333334,1.0010055712639534,1.0,0.9874193989508474
1.03226,0.9968447222222222,1.0011589484410188,0.98507,0.9908484552105399
1.04592,0.99497,0.9989306502821175,0.98485,1.0148730071111787
1.04519,1.0027394444444444,1.003853116592469,1.0,0.9925104393151359
1.07143,1.003913611111111,1.0023851503207617,1.01538,1.003849425234201
1.02941,1.0007855555555556,1.0021967375516847,1.01515,1.009970154795492
1.03431,0.9991766666666667,0.9982197080138495,1.0,0.984225169850556
1.01931,0.9972786111111112,0.9973257866149513,1.0,1.0007432225027033
1.02652,0.9983977777777778,0.9995100899811781,0.97015,1.0050783469617253
1.06452,1.0023905555555555,0.9989252710245315,1.01538,1.0115955524024214
1.01724,0.9932972222222223,0.9965786221103369,0.98485,0.9953366480298457
1.03125,0.9944316666666667,0.9947606566448634,0.98462,0.995866496066046
1.03061,0.9949263888888888,0.9964825608598449,1.0,0.9585229895064267
1.03125,0.9924408333333333,0.9926468553626411,0.95312,1.012736414355739
1.02344,1.0032044444444443,1.002543662713234,1.0,0.9848246243907511
1.02703,0.9977483333333333,0.9963808519160863,1.0,0.999777875046758
1.06557,1.0079,1.004349958409502,1.06557,1.005529980148156
1.03125,1.0018583333333333,1.0008066811761789,0.96923,1.0243513331335807
1.12281,1.0087655555555555,1.0062575406097884,1.0,0.9876030783677766
1.03147,0.9990777777777777,0.9983439753906153,1.0,1.0204133204903574
1.02163,1.0017794444444443,1.001523600593535,1.01587,0.9869994303242732
1.06216,1.0069766666666666,1.001134720601211,1.0,0.9999537112407997
1.0625,1.0064211111111112,1.0083538464634674,1.0625,1.0128114181694554
1.10294,1.0019897222222223,1.0020988597904985,1.10294,1.000700995786943
1.05333,1.0048930555555555,1.003588512157421,1.05333,0.9984425416550736
1.02357,0.9976125,0.9986964303252631,0.96203,0.9810423156123127
1.03947,0.9978116666666667,0.9977187473258694,1.03947,0.9976465960905145
1.08861,1.0066505555555556,1.0032628020844983,1.08861,1.0392642207613283
1.03465,0.9987372222222223,1.0049974349796251,1.02326,0.9868250608368342
1.11364,1.0079186111111111,1.0024499982271748,1.11364,1.0099507257672966
1.03061,1.0004480555555555,1.001529866920151,1.03061,1.0014127983539112
1.04,0.9977730555555555,0.9974404907147822,0.92079,0.9924792597710266
1.04056,1.0064988888888888,1.0062745446214398,1.01075,1.005873758221767
